shoot_player,date,shot_per_game
Jimmy Butler,2017-03-02,14
Jimmy Butler,2017-03-04,7
Jimmy Butler,2017-03-06,16
Jimmy Butler,2017-03-08,21
Jimmy Butler,2017-03-10,12
Jimmy Butler,2017-03-12,11
Jimmy Butler,2017-03-13,15
Jimmy Butler,2017-03-15,16
Jimmy Butler,2017-03-17,17
Jimmy Butler,2017-03-18,18
Jimmy Butler,2017-03-21,21
Jimmy Butler,2017-03-22,6
Jimmy Butler,2017-03-24,24
Jimmy Butler,2017-03-26,13
Jimmy Butler,2017-03-30,17
Jimmy Butler,2017-04-01,20
Jimmy Butler,2017-04-02,26
Jimmy Butler,2017-04-04,18
Jimmy Butler,2017-04-06,12
Jimmy Butler,2017-04-08,22
Jimmy Butler,2017-04-10,11
Jimmy Butler,2017-04-12,19
Joakim Noah,2016-10-25,1
Joakim Noah,2016-10-29,2
Joakim Noah,2016-11-01,4
Joakim Noah,2016-11-02,2
Joakim Noah,2016-11-04,11
Joakim Noah,2016-11-06,3
Joakim Noah,2016-11-09,2
Joakim Noah,2016-11-11,5
Joakim Noah,2016-11-12,9
Joakim Noah,2016-11-14,2
Joakim Noah,2016-11-16,7
Joakim Noah,2016-11-17,3
Joakim Noah,2016-11-25,5
Joakim Noah,2016-11-26,1
Joakim Noah,2016-11-28,2
Joakim Noah,2016-12-04,4
Joakim Noah,2016-12-06,6
Joakim Noah,2016-12-07,3
Joakim Noah,2016-12-09,3
Joakim Noah,2016-12-11,4
Joakim Noah,2016-12-13,5
Joakim Noah,2016-12-15,10
Joakim Noah,2016-12-17,4
Joakim Noah,2016-12-20,8
Joakim Noah,2016-12-22,5
Joakim Noah,2016-12-25,4
Joakim Noah,2016-12-28,8
Joakim Noah,2016-12-30,3
Joakim Noah,2016-12-31,10
Joakim Noah,2017-01-02,7
Joakim Noah,2017-01-04,7
Joakim Noah,2017-01-06,6
Joakim Noah,2017-01-07,4
Joakim Noah,2017-01-09,3
Joakim Noah,2017-01-11,6
Joakim Noah,2017-01-12,10
Joakim Noah,2017-01-15,1
Joakim Noah,2017-01-16,3
Joakim Noah,2017-01-21,4
Joakim Noah,2017-01-23,1
Joakim Noah,2017-01-25,3
Joakim Noah,2017-01-27,1
Joakim Noah,2017-01-29,5
Joakim Noah,2017-01-31,1
Joakim Noah,2017-02-01,2
Joakim Noah,2017-02-04,2
Jodie Meeks,2016-12-02,6
Jodie Meeks,2016-12-04,8
Jodie Meeks,2016-12-06,7
Jodie Meeks,2016-12-07,7
Jodie Meeks,2016-12-09,8
Jodie Meeks,2016-12-10,4
Jodie Meeks,2016-12-13,10
Jodie Meeks,2016-12-14,3
Jodie Meeks,2016-12-16,3
Jodie Meeks,2016-12-18,6
Jodie Meeks,2016-12-20,5
Jodie Meeks,2016-12-23,11
Jodie Meeks,2016-12-26,8
Jodie Meeks,2016-12-28,9
Jodie Meeks,2017-01-01,9
Jodie Meeks,2017-01-02,9
Jodie Meeks,2017-01-04,8
Jodie Meeks,2017-01-06,2
Jodie Meeks,2017-01-08,5
Jodie Meeks,2017-01-11,11
Jodie Meeks,2017-01-13,6
Jodie Meeks,2017-01-14,8
Jodie Meeks,2017-01-16,9
Jodie Meeks,2017-01-18,6
Jodie Meeks,2017-03-20,9
Jodie Meeks,2017-03-22,6
Jodie Meeks,2017-03-24,12
Jodie Meeks,2017-03-27,3
Jodie Meeks,2017-03-29,4
Jodie Meeks,2017-03-31,9
Jodie Meeks,2017-04-01,7
Jodie Meeks,2017-04-04,7
Jodie Meeks,2017-04-06,12
Jodie Meeks,2017-04-08,7
Jodie Meeks,2017-04-10,5
Jodie Meeks,2017-04-12,7
Joe Harris,2016-10-26,15
Joe Harris,2016-10-28,7
Joe Harris,2016-10-29,7
Joe Harris,2016-10-31,8
Joe Harris,2016-11-02,9
Joe Harris,2016-11-04,4
Joe Harris,2016-11-08,9
Joe Harris,2016-11-09,7
Joe Harris,2016-11-12,10
Joe Harris,2016-11-14,6
Joe Harris,2016-11-15,9
Joe Harris,2016-11-18,3
Joe Harris,2016-11-20,7
Joe Harris,2016-11-23,7
Joe Harris,2016-11-25,6
Joe Harris,2016-11-27,8
Joe Harris,2016-11-29,9
Joe Harris,2016-12-01,11
Joe Harris,2016-12-03,12
Joe Harris,2016-12-05,5
Joe Harris,2016-12-07,8
Joe Harris,2016-12-10,8
Joe Harris,2016-12-12,7
Joe Harris,2016-12-14,10
Joe Harris,2016-12-16,4
Joe Harris,2016-12-18,13
Joe Harris,2016-12-20,6
Joe Harris,2016-12-22,4
Joe Harris,2016-12-23,4
Joe Harris,2016-12-26,2
Joe Harris,2017-01-02,5
Joe Harris,2017-01-05,8
Joe Harris,2017-01-06,9
Joe Harris,2017-01-08,4
Joe Harris,2017-01-10,2
Joe Harris,2017-01-12,10
Joe Harris,2017-01-13,7
Joe Harris,2017-01-15,11
Joe Harris,2017-01-17,3
Joe Harris,2017-01-20,5
Joe Harris,2017-02-01,4
Joe Harris,2017-02-03,10
Joe Harris,2017-02-05,6
Joe Harris,2017-02-07,9
Joe Harris,2017-02-08,5
Joe Harris,2017-02-10,4
Joe Harris,2017-02-13,2
Joe Harris,2017-02-15,9
Joe Harris,2017-02-24,7
Joe Harris,2017-02-25,7
Joe Harris,2017-03-01,6
Joe Harris,2017-03-03,4
Joe Ingles,2016-10-25,1
Joe Ingles,2016-10-28,1
Joe Ingles,2016-10-30,7
Joe Ingles,2016-11-01,4
Joe Ingles,2016-11-02,5
Joe Ingles,2016-11-04,5
Joe Ingles,2016-11-06,1
Joe Ingles,2016-11-07,8
Joe Ingles,2016-11-09,2
Joe Ingles,2016-11-12,2
Joe Ingles,2016-11-14,11
Joe Ingles,2016-11-17,1
Joe Ingles,2016-11-19,3
Joe Ingles,2016-11-20,4
Joe Ingles,2016-11-23,3
Joe Ingles,2016-11-25,3
Joe Ingles,2016-11-28,6
Joe Ingles,2016-11-29,1
Joe Ingles,2016-12-01,8
Joe Ingles,2016-12-03,5
Joe Ingles,2016-12-05,3
Joe Ingles,2016-12-06,4
Joe Ingles,2016-12-08,13
Joe Ingles,2016-12-10,5
Joe Ingles,2016-12-14,5
Joe Ingles,2016-12-16,3
Joe Ingles,2016-12-18,1
Joe Ingles,2016-12-20,13
Joe Ingles,2016-12-21,9
Joe Ingles,2016-12-23,6
Joe Ingles,2016-12-27,8
Joe Ingles,2016-12-29,4
Joe Ingles,2016-12-31,5
Joe Ingles,2017-01-02,6
Joe Ingles,2017-01-03,6
Joe Ingles,2017-01-05,6
Joe Ingles,2017-01-07,6
Joe Ingles,2017-01-08,1
Joe Ingles,2017-01-10,5
Joe Ingles,2017-01-13,2
Joe Ingles,2017-01-14,3
Joe Ingles,2017-01-16,6
Joe Ingles,2017-01-20,9
Joe Ingles,2017-01-21,6
Joe Ingles,2017-01-23,5
Joe Ingles,2017-01-24,4
Joe Ingles,2017-01-26,4
Joe Ingles,2017-01-28,1
Joe Ingles,2017-02-01,4
Joe Ingles,2017-02-04,6
Joe Ingles,2017-02-06,2
Joe Ingles,2017-02-08,3
Joe Ingles,2017-02-09,12
Joe Ingles,2017-02-11,10
Joe Ingles,2017-02-13,4
Joe Ingles,2017-02-15,9
Joe Ingles,2017-02-24,8
Joe Ingles,2017-02-26,2
Joe Ingles,2017-02-28,4
Joe Ingles,2017-03-01,8
Joe Ingles,2017-03-03,8
Joe Ingles,2017-03-05,7
Joe Ingles,2017-03-06,6
Joe Ingles,2017-03-08,6
Joe Ingles,2017-03-11,2
Joe Ingles,2017-03-13,9
Joe Ingles,2017-03-15,6
Joe Ingles,2017-03-16,12
Joe Ingles,2017-03-18,9
Joe Ingles,2017-03-20,3
Joe Ingles,2017-03-22,7
Joe Ingles,2017-03-25,5
Joe Ingles,2017-03-27,13
Joe Ingles,2017-03-29,7
Joe Ingles,2017-03-31,7
Joe Ingles,2017-04-02,8
Joe Ingles,2017-04-04,4
Joe Ingles,2017-04-07,6
Joe Ingles,2017-04-08,4
Joe Ingles,2017-04-10,13
Joe Ingles,2017-04-12,7
Joe Johnson,2016-10-25,16
Joe Johnson,2016-10-28,11
Joe Johnson,2016-10-30,9
Joe Johnson,2016-11-01,8
Joe Johnson,2016-11-02,11
Joe Johnson,2016-11-04,8
Joe Johnson,2016-11-06,6
Joe Johnson,2016-11-07,8
Joe Johnson,2016-11-09,6
Joe Johnson,2016-11-11,2
Joe Johnson,2016-11-12,10
Joe Johnson,2016-11-14,4
Joe Johnson,2016-11-17,4
Joe Johnson,2016-11-19,8
Joe Johnson,2016-11-20,8
Joe Johnson,2016-11-23,5
Joe Johnson,2016-11-25,7
Joe Johnson,2016-11-28,4
Joe Johnson,2016-11-29,7
Joe Johnson,2016-12-01,9
Joe Johnson,2016-12-03,6
Joe Johnson,2016-12-05,6
Joe Johnson,2016-12-06,10
Joe Johnson,2016-12-08,12
Joe Johnson,2016-12-10,9
Joe Johnson,2016-12-14,7
Joe Johnson,2016-12-16,7
Joe Johnson,2016-12-18,6
Joe Johnson,2016-12-20,9
Joe Johnson,2016-12-21,7
Joe Johnson,2016-12-23,7
Joe Johnson,2016-12-27,9
Joe Johnson,2016-12-29,6
Joe Johnson,2016-12-31,4
Joe Johnson,2017-01-02,6
Joe Johnson,2017-01-03,11
Joe Johnson,2017-01-05,6
Joe Johnson,2017-01-07,3
Joe Johnson,2017-01-08,8
Joe Johnson,2017-01-10,5
Joe Johnson,2017-01-13,5
Joe Johnson,2017-01-16,9
Joe Johnson,2017-01-20,11
Joe Johnson,2017-01-21,6
Joe Johnson,2017-01-23,6
Joe Johnson,2017-01-24,5
Joe Johnson,2017-01-26,4
Joe Johnson,2017-01-28,7
Joe Johnson,2017-02-01,9
Joe Johnson,2017-02-04,12
Joe Johnson,2017-02-06,7
Joe Johnson,2017-02-08,14
Joe Johnson,2017-02-09,8
Joe Johnson,2017-02-11,4
Joe Johnson,2017-02-13,6
Joe Johnson,2017-02-15,7
Joe Johnson,2017-02-24,4
Joe Johnson,2017-02-26,6
Joe Johnson,2017-02-28,10
Joe Johnson,2017-03-01,8
Joe Johnson,2017-03-08,10
Joe Johnson,2017-03-11,6
Joe Johnson,2017-03-13,12
Joe Johnson,2017-03-15,10
Joe Johnson,2017-03-16,12
Joe Johnson,2017-03-18,12
Joe Johnson,2017-03-20,7
Joe Johnson,2017-03-22,10
Joe Johnson,2017-03-25,13
Joe Johnson,2017-03-27,10
Joe Johnson,2017-03-29,10
Joe Johnson,2017-03-31,8
Joe Johnson,2017-04-02,10
Joe Johnson,2017-04-04,10
Joe Johnson,2017-04-07,10
Joe Johnson,2017-04-08,12
Joe Johnson,2017-04-10,14
Joe Johnson,2017-04-12,6
Joe Young,2016-10-28,6
Joe Young,2016-10-29,7
Joe Young,2016-11-05,2
Joe Young,2016-11-07,10
Joe Young,2016-11-12,1
Joe Young,2016-11-14,2
Joe Young,2016-11-16,1
Joe Young,2016-11-18,2
Joe Young,2016-11-21,5
Joe Young,2016-11-25,3
Joe Young,2016-11-30,1
Joe Young,2016-12-05,10
Joe Young,2016-12-17,1
Joe Young,2017-01-05,3
Joe Young,2017-01-07,1
Joe Young,2017-01-12,3
Joe Young,2017-01-23,2
Joe Young,2017-01-29,1
Joe Young,2017-02-04,1
Joe Young,2017-02-08,2
Joe Young,2017-02-15,2
Joe Young,2017-02-24,1
Joe Young,2017-03-26,2
Joe Young,2017-03-29,1
Joe Young,2017-04-06,1
Joe Young,2017-04-08,1
Joel Anthony,2017-01-23,1
Joel Anthony,2017-01-27,1
Joel Anthony,2017-02-02,3
Joel Anthony,2017-02-04,1
Joel Anthony,2017-02-08,2
Joel Anthony,2017-03-11,4
Joel Anthony,2017-03-19,2
Joel Anthony,2017-04-07,2
Joel Bolomboy,2016-10-30,1
Joel Bolomboy,2016-11-23,2
Joel Bolomboy,2016-12-14,1
Joel Bolomboy,2016-12-20,1
Joel Bolomboy,2017-03-11,7
Joel Bolomboy,2017-04-04,1
Joel Bolomboy,2017-04-10,3
Joel Embiid,2016-10-26,16
Joel Embiid,2016-10-29,9
Joel Embiid,2016-11-01,12
Joel Embiid,2016-11-05,13
Joel Embiid,2016-11-07,8
Joel Embiid,2016-11-11,18
Joel Embiid,2016-11-14,10
Joel Embiid,2016-11-17,9
Joel Embiid,2016-11-19,14
Joel Embiid,2016-11-21,13
Joel Embiid,2016-11-23,10
Joel Embiid,2016-11-27,18
Joel Embiid,2016-12-02,21
Joel Embiid,2016-12-05,15
Joel Embiid,2016-12-08,15
Joel Embiid,2016-12-14,6
Joel Embiid,2016-12-16,14
Joel Embiid,2016-12-18,17
Joel Embiid,2016-12-20,12
Joel Embiid,2016-12-23,15
Joel Embiid,2016-12-26,17
Joel Embiid,2016-12-30,13
Joel Embiid,2017-01-03,20
Joel Embiid,2017-01-06,12
Joel Embiid,2017-01-08,14
Joel Embiid,2017-01-11,20
Joel Embiid,2017-01-13,12
Joel Embiid,2017-01-16,9
Joel Embiid,2017-01-18,13
Joel Embiid,2017-01-20,14
Joel Embiid,2017-01-27,20
Joffrey Lauvergne,2016-10-30,2
Joffrey Lauvergne,2016-11-02,1
Joffrey Lauvergne,2016-11-03,5
Joffrey Lauvergne,2016-11-05,9
Joffrey Lauvergne,2016-11-07,9
Joffrey Lauvergne,2016-11-09,2
Joffrey Lauvergne,2016-11-13,4
Joffrey Lauvergne,2016-11-14,6
Joffrey Lauvergne,2016-11-16,2
Joffrey Lauvergne,2016-11-18,9
Joffrey Lauvergne,2016-11-20,5
Joffrey Lauvergne,2016-11-22,9
Joffrey Lauvergne,2016-11-23,2
Joffrey Lauvergne,2016-11-25,8
Joffrey Lauvergne,2016-11-26,4
Joffrey Lauvergne,2016-11-28,8
Joffrey Lauvergne,2016-11-30,3
Joffrey Lauvergne,2016-12-04,6
Joffrey Lauvergne,2016-12-05,1
Joffrey Lauvergne,2016-12-11,10
Joffrey Lauvergne,2016-12-13,7
Joffrey Lauvergne,2016-12-14,5
Joffrey Lauvergne,2016-12-19,2
Joffrey Lauvergne,2016-12-21,7
Joffrey Lauvergne,2016-12-23,3
Joffrey Lauvergne,2016-12-25,4
Joffrey Lauvergne,2016-12-27,2
Joffrey Lauvergne,2016-12-29,1
Joffrey Lauvergne,2016-12-31,4
Joffrey Lauvergne,2017-01-02,2
Joffrey Lauvergne,2017-01-07,3
Joffrey Lauvergne,2017-01-09,3
Joffrey Lauvergne,2017-01-11,2
Joffrey Lauvergne,2017-01-13,4
Joffrey Lauvergne,2017-01-15,3
Joffrey Lauvergne,2017-01-16,14
Joffrey Lauvergne,2017-01-25,5
Joffrey Lauvergne,2017-01-26,3
Joffrey Lauvergne,2017-01-29,10
Joffrey Lauvergne,2017-01-31,8
Joffrey Lauvergne,2017-02-01,3
Joffrey Lauvergne,2017-02-03,7
Joffrey Lauvergne,2017-02-05,6
Joffrey Lauvergne,2017-02-06,5
Joffrey Lauvergne,2017-02-09,8
Joffrey Lauvergne,2017-02-11,3
Joffrey Lauvergne,2017-02-13,7
Joffrey Lauvergne,2017-02-15,8
Joffrey Lauvergne,2017-02-25,1
Joffrey Lauvergne,2017-02-28,3
Joffrey Lauvergne,2017-03-08,6
Joffrey Lauvergne,2017-03-10,6
Joffrey Lauvergne,2017-03-12,7
Joffrey Lauvergne,2017-03-13,1
Joffrey Lauvergne,2017-03-17,1
Joffrey Lauvergne,2017-03-18,1
Joffrey Lauvergne,2017-03-21,3
Joffrey Lauvergne,2017-03-22,13
Joffrey Lauvergne,2017-03-24,7
Joffrey Lauvergne,2017-03-26,6
Joffrey Lauvergne,2017-03-30,4
Joffrey Lauvergne,2017-04-01,5
Joffrey Lauvergne,2017-04-02,7
Joffrey Lauvergne,2017-04-04,2
Joffrey Lauvergne,2017-04-06,10
Joffrey Lauvergne,2017-04-08,5
Joffrey Lauvergne,2017-04-10,2
Joffrey Lauvergne,2017-04-12,1
John Henson,2016-10-26,4
John Henson,2016-10-29,6
John Henson,2016-10-30,3
John Henson,2016-11-05,3
John Henson,2016-11-10,5
John Henson,2016-11-12,5
John Henson,2016-11-16,5
John Henson,2016-11-17,8
John Henson,2016-11-19,3
John Henson,2016-11-21,5
John Henson,2016-11-27,13
John Henson,2016-11-29,7
John Henson,2016-12-01,9
John Henson,2016-12-03,11
John Henson,2016-12-05,3
John Henson,2016-12-07,4
John Henson,2016-12-09,6
John Henson,2016-12-10,10
John Henson,2016-12-12,5
John Henson,2016-12-15,9
John Henson,2016-12-16,10
John Henson,2016-12-20,7
John Henson,2016-12-21,7
John Henson,2016-12-23,4
John Henson,2016-12-26,7
John Henson,2016-12-28,4
John Henson,2016-12-30,4
John Henson,2016-12-31,2
John Henson,2017-01-02,7
John Henson,2017-01-04,1
John Henson,2017-01-06,4
John Henson,2017-01-08,3
John Henson,2017-01-10,6
John Henson,2017-01-13,5
John Henson,2017-01-15,4
John Henson,2017-01-16,8
John Henson,2017-01-18,3
John Henson,2017-01-20,4
John Henson,2017-01-21,7
John Henson,2017-01-28,2
John Henson,2017-02-03,12
John Henson,2017-02-04,8
John Henson,2017-02-08,3
John Henson,2017-02-10,1
John Henson,2017-02-24,4
John Henson,2017-02-27,9
John Henson,2017-03-01,6
John Henson,2017-03-10,5
John Henson,2017-03-11,8
John Henson,2017-03-13,5
John Henson,2017-03-15,4
John Henson,2017-03-17,6
John Henson,2017-03-18,2
John Henson,2017-03-21,6
John Henson,2017-04-10,2
John Henson,2017-04-12,6
John Jenkins,2016-11-12,1
John Jenkins,2016-11-19,1
John Jenkins,2016-12-03,2
John Jenkins,2016-12-15,1
John Lucas III,2016-11-05,4
John Wall,2016-10-27,15
John Wall,2016-10-30,19
John Wall,2016-11-02,19
John Wall,2016-11-04,17
John Wall,2016-11-07,16
John Wall,2016-11-09,16
John Wall,2016-11-11,24
John Wall,2016-11-16,19
John Wall,2016-11-17,15
John Wall,2016-11-19,23
John Wall,2016-11-21,24
John Wall,2016-11-25,18
John Wall,2016-11-26,16
John Wall,2016-11-28,16
John Wall,2016-11-30,20
John Wall,2016-12-02,16
John Wall,2016-12-05,19
John Wall,2016-12-06,31
John Wall,2016-12-08,14
John Wall,2016-12-10,20
John Wall,2016-12-12,26
John Wall,2016-12-14,19
John Wall,2016-12-16,14
John Wall,2016-12-18,16
John Wall,2016-12-19,14
John Wall,2016-12-21,14
John Wall,2016-12-23,18
John Wall,2016-12-26,19
John Wall,2016-12-28,19
John Wall,2016-12-30,14
John Wall,2017-01-02,18
John Wall,2017-01-03,19
John Wall,2017-01-06,16
John Wall,2017-01-08,15
John Wall,2017-01-10,21
John Wall,2017-01-11,21
John Wall,2017-01-14,17
John Wall,2017-01-16,17
John Wall,2017-01-18,18
John Wall,2017-01-19,21
John Wall,2017-01-21,15
John Wall,2017-01-23,20
John Wall,2017-01-24,20
John Wall,2017-01-27,17
John Wall,2017-01-29,19
John Wall,2017-01-31,18
John Wall,2017-02-02,23
John Wall,2017-02-04,19
John Wall,2017-02-06,19
John Wall,2017-02-08,24
John Wall,2017-02-10,16
John Wall,2017-02-13,10
John Wall,2017-02-16,20
John Wall,2017-02-24,21
John Wall,2017-02-26,18
John Wall,2017-02-28,20
John Wall,2017-03-01,12
John Wall,2017-03-03,24
John Wall,2017-03-05,17
John Wall,2017-03-07,20
John Wall,2017-03-08,19
John Wall,2017-03-10,25
John Wall,2017-03-11,23
John Wall,2017-03-13,16
John Wall,2017-03-15,20
John Wall,2017-03-17,13
John Wall,2017-03-18,16
John Wall,2017-03-20,10
John Wall,2017-03-22,21
John Wall,2017-03-24,16
John Wall,2017-03-25,21
John Wall,2017-03-28,25
John Wall,2017-03-29,23
John Wall,2017-03-31,22
John Wall,2017-04-02,11
John Wall,2017-04-04,15
John Wall,2017-04-06,15
John Wall,2017-04-08,18
Johnny O'Bryant III,2017-02-01,4
Johnny O'Bryant III,2017-02-04,3
Johnny O'Bryant III,2017-02-06,1
Johnny O'Bryant III,2017-02-11,5
Johnny O'Bryant III,2017-02-13,1
Johnny O'Bryant III,2017-02-15,1
Johnny O'Bryant III,2017-03-02,1
Johnny O'Bryant III,2017-03-04,9
Johnny O'Bryant III,2017-03-06,4
Johnny O'Bryant III,2017-03-08,1
Jon Leuer,2016-10-26,8
Jon Leuer,2016-10-28,7
Jon Leuer,2016-10-30,5
Jon Leuer,2016-11-01,9
Jon Leuer,2016-11-02,8
Jon Leuer,2016-11-05,10
Jon Leuer,2016-11-07,10
Jon Leuer,2016-11-09,8
Jon Leuer,2016-11-11,8
Jon Leuer,2016-11-12,12
Jon Leuer,2016-11-14,8
Jon Leuer,2016-11-16,11
Jon Leuer,2016-11-18,12
Jon Leuer,2016-11-19,7
Jon Leuer,2016-11-21,9
Jon Leuer,2016-11-23,6
Jon Leuer,2016-11-25,12
Jon Leuer,2016-11-26,7
Jon Leuer,2016-11-29,12
Jon Leuer,2016-11-30,5
Jon Leuer,2016-12-02,6
Jon Leuer,2016-12-04,7
Jon Leuer,2016-12-06,6
Jon Leuer,2016-12-07,11
Jon Leuer,2016-12-09,10
Jon Leuer,2016-12-11,3
Jon Leuer,2016-12-14,9
Jon Leuer,2016-12-16,12
Jon Leuer,2016-12-19,9
Jon Leuer,2016-12-21,13
Jon Leuer,2016-12-23,7
Jon Leuer,2016-12-26,11
Jon Leuer,2016-12-28,11
Jon Leuer,2016-12-30,16
Jon Leuer,2017-01-01,4
Jon Leuer,2017-01-03,11
Jon Leuer,2017-01-05,6
Jon Leuer,2017-01-21,6
Jon Leuer,2017-01-23,11
Jon Leuer,2017-01-28,5
Jon Leuer,2017-01-30,5
Jon Leuer,2017-02-01,7
Jon Leuer,2017-02-03,16
Jon Leuer,2017-02-04,11
Jon Leuer,2017-02-06,9
Jon Leuer,2017-02-08,17
Jon Leuer,2017-02-10,9
Jon Leuer,2017-02-12,5
Jon Leuer,2017-02-13,9
Jon Leuer,2017-02-15,7
Jon Leuer,2017-02-23,14
Jon Leuer,2017-02-26,11
Jon Leuer,2017-02-28,8
Jon Leuer,2017-03-01,23
Jon Leuer,2017-03-04,7
Jon Leuer,2017-03-06,13
Jon Leuer,2017-03-08,13
Jon Leuer,2017-03-09,1
Jon Leuer,2017-03-11,9
Jon Leuer,2017-03-14,6
Jon Leuer,2017-03-15,8
Jon Leuer,2017-03-17,8
Jon Leuer,2017-03-19,10
Jon Leuer,2017-03-21,7
Jon Leuer,2017-03-22,8
Jon Leuer,2017-03-24,11
Jon Leuer,2017-03-27,8
Jon Leuer,2017-03-28,3
Jon Leuer,2017-03-30,8
Jon Leuer,2017-03-31,9
Jon Leuer,2017-04-05,5
Jon Leuer,2017-04-09,8
Jon Leuer,2017-04-10,1
Jon Leuer,2017-04-12,5
Jonas Jerebko,2016-10-26,8
Jonas Jerebko,2016-10-27,3
Jonas Jerebko,2016-10-29,1
Jonas Jerebko,2016-11-02,5
Jonas Jerebko,2016-11-03,6
Jonas Jerebko,2016-11-06,6
Jonas Jerebko,2016-11-09,2
Jonas Jerebko,2016-11-11,4
Jonas Jerebko,2016-11-12,4
Jonas Jerebko,2016-11-14,6
Jonas Jerebko,2016-11-16,3
Jonas Jerebko,2016-11-18,1
Jonas Jerebko,2016-11-19,4
Jonas Jerebko,2016-11-21,3
Jonas Jerebko,2016-11-23,4
Jonas Jerebko,2016-11-25,4
Jonas Jerebko,2016-11-28,3
Jonas Jerebko,2016-11-30,2
Jonas Jerebko,2016-12-02,5
Jonas Jerebko,2016-12-03,4
Jonas Jerebko,2016-12-05,5
Jonas Jerebko,2016-12-07,2
Jonas Jerebko,2016-12-09,5
Jonas Jerebko,2016-12-11,1
Jonas Jerebko,2016-12-14,6
Jonas Jerebko,2016-12-16,8
Jonas Jerebko,2016-12-18,7
Jonas Jerebko,2016-12-22,4
Jonas Jerebko,2016-12-23,2
Jonas Jerebko,2016-12-25,5
Jonas Jerebko,2016-12-27,1
Jonas Jerebko,2016-12-29,7
Jonas Jerebko,2016-12-30,4
Jonas Jerebko,2017-01-03,1
Jonas Jerebko,2017-01-06,3
Jonas Jerebko,2017-01-07,3
Jonas Jerebko,2017-01-10,3
Jonas Jerebko,2017-01-11,5
Jonas Jerebko,2017-01-13,2
Jonas Jerebko,2017-01-16,1
Jonas Jerebko,2017-01-18,3
Jonas Jerebko,2017-01-24,5
Jonas Jerebko,2017-01-25,3
Jonas Jerebko,2017-01-27,6
Jonas Jerebko,2017-01-28,4
Jonas Jerebko,2017-01-30,2
Jonas Jerebko,2017-02-01,7
Jonas Jerebko,2017-02-03,2
Jonas Jerebko,2017-02-05,3
Jonas Jerebko,2017-02-08,3
Jonas Jerebko,2017-02-09,2
Jonas Jerebko,2017-02-11,1
Jonas Jerebko,2017-02-13,2
Jonas Jerebko,2017-02-16,2
Jonas Jerebko,2017-02-24,5
Jonas Jerebko,2017-02-26,6
Jonas Jerebko,2017-02-27,2
Jonas Jerebko,2017-03-01,1
Jonas Jerebko,2017-03-03,3
Jonas Jerebko,2017-03-05,4
Jonas Jerebko,2017-03-08,3
Jonas Jerebko,2017-03-10,2
Jonas Jerebko,2017-03-12,2
Jonas Jerebko,2017-03-15,3
Jonas Jerebko,2017-03-17,1
Jonas Jerebko,2017-03-19,2
Jonas Jerebko,2017-03-24,4
Jonas Jerebko,2017-03-26,3
Jonas Jerebko,2017-03-31,4
Jonas Jerebko,2017-04-02,6
Jonas Jerebko,2017-04-05,1
Jonas Jerebko,2017-04-06,2
Jonas Jerebko,2017-04-08,5
Jonas Jerebko,2017-04-10,3
Jonas Jerebko,2017-04-12,2
Jonas Valanciunas,2016-10-26,15
Jonas Valanciunas,2016-10-28,15
Jonas Valanciunas,2016-10-31,12
Jonas Valanciunas,2016-11-02,6
Jonas Valanciunas,2016-11-04,2
Jonas Valanciunas,2016-11-11,8
Jonas Valanciunas,2016-11-12,8
Jonas Valanciunas,2016-11-15,9
Jonas Valanciunas,2016-11-16,6
Jonas Valanciunas,2016-11-18,9
Jonas Valanciunas,2016-11-20,18
Jonas Valanciunas,2016-11-21,8
Jonas Valanciunas,2016-11-23,10
Jonas Valanciunas,2016-11-25,11
Jonas Valanciunas,2016-11-28,12
Jonas Valanciunas,2016-11-30,6
Jonas Valanciunas,2016-12-02,4
Jonas Valanciunas,2016-12-03,4
Jonas Valanciunas,2016-12-05,8
Jonas Valanciunas,2016-12-08,15
Jonas Valanciunas,2016-12-09,7
Jonas Valanciunas,2016-12-12,9
Jonas Valanciunas,2016-12-14,11
Jonas Valanciunas,2016-12-16,5
Jonas Valanciunas,2016-12-18,15
Jonas Valanciunas,2016-12-20,8
Jonas Valanciunas,2016-12-23,5
Jonas Valanciunas,2016-12-26,13
Jonas Valanciunas,2016-12-28,5
Jonas Valanciunas,2016-12-29,4
Jonas Valanciunas,2017-01-01,7
Jonas Valanciunas,2017-01-03,5
Jonas Valanciunas,2017-01-05,11
Jonas Valanciunas,2017-01-07,11
Jonas Valanciunas,2017-01-08,4
Jonas Valanciunas,2017-01-10,18
Jonas Valanciunas,2017-01-13,9
Jonas Valanciunas,2017-01-15,11
Jonas Valanciunas,2017-01-17,7
Jonas Valanciunas,2017-01-18,11
Jonas Valanciunas,2017-01-20,8
Jonas Valanciunas,2017-01-22,10
Jonas Valanciunas,2017-01-24,7
Jonas Valanciunas,2017-01-25,3
Jonas Valanciunas,2017-01-27,10
Jonas Valanciunas,2017-01-29,6
Jonas Valanciunas,2017-01-31,17
Jonas Valanciunas,2017-02-01,1
Jonas Valanciunas,2017-02-03,17
Jonas Valanciunas,2017-02-05,17
Jonas Valanciunas,2017-02-06,13
Jonas Valanciunas,2017-02-08,7
Jonas Valanciunas,2017-02-12,14
Jonas Valanciunas,2017-02-14,11
Jonas Valanciunas,2017-02-15,6
Jonas Valanciunas,2017-02-24,4
Jonas Valanciunas,2017-02-26,8
Jonas Valanciunas,2017-02-27,4
